"Time","Potential"
5079.3,68.0
5080.9,67.4
5082.5,66.2
5084.1,66.2
5085.7,65.6
5087.3,65.0
5088.9,64.4
5090.5,64.4
5092.1,63.8
5093.7,63.8
5095.3,62.6
5096.9,62.0
5098.5,60.9
5100.1,60.9
5101.7,60.2
5103.3,59.6
5104.9,58.4
5106.5,57.8
5108.1,57.8
5109.7,56.6
5111.3,56.0
5112.9,54.8
5114.5,54.2
5116.1,54.2
5117.7,53.0
5119.3,53.0
5120.9,51.9
5122.5,51.2
5124.1,50.6
5125.7,50.1
5127.3,50.1
5128.9,48.8
5130.5,48.8
5132.1,47.6
5133.7,47.0
5135.3,46.5
5136.9,46.5
5138.5,45.8
5140.1,45.2
5141.7,44.7
5143.3,44.7
5144.9,44.0
5146.5,44.0
5148.1,44.0
5149.7,44.0
5151.3,44.0
5152.9,42.9
5154.5,43.4
5156.1,42.9
5157.7,42.9
5159.3,42.9
5160.9,42.9
5162.5,42.9
5164.1,42.9
5165.7,42.9
5167.3,42.9
5168.9,42.9
5170.5,43.4
5172.1,43.4
5173.7,43.4
5175.3,43.4
5176.9,44.0
5178.5,44.0
5180.1,44.7
5181.7,44.7
5183.3,44.7
5184.9,45.2
5186.5,45.8
5188.1,45.8
5189.7,46.5
5191.3,46.5
5192.9,47.6
5194.5,47.6
5196.1,48.3
5197.7,48.3
5199.3,49.4
5200.9,49.4
5202.5,50.6
5204.1,50.6
5205.7,51.9
5207.3,52.4
5208.9,52.4
5210.5,53.0
5212.1,53.7
5213.7,54.8
5215.3,55.5
5216.9,56.0
5218.5,56.6
5220.1,57.3
5221.7,57.8
5223.3,58.4
5224.9,59.1
5226.5,60.2
5228.1,59.6
5229.7,60.9
5231.3,60.9
5232.9,61.4
5234.5,62.6
5236.1,63.2
5237.7,63.8
5239.3,64.4
5240.9,64.4
5242.5,65.6
5244.1,65.6
5245.7,66.2
5247.3,67.4
5248.9,67.4
5250.5,67.4
5252.1,68.0
5253.7,68.6
5255.3,68.6
5256.9,69.8
5258.5,69.8
5260.1,69.8
5261.7,69.8
5263.3,69.8
5264.9,70.4
5266.5,71.0
5268.1,71.0
5269.7,71.6
5271.3,71.6
5272.9,71.0
5274.5,71.0
5276.1,71.0
5277.7,71.0
5279.3,70.4
5280.9,70.4
5282.5,70.4
5284.1,69.8
5285.7,69.8
5287.3,69.8
5288.9,69.2
5290.5,69.2
5292.1,69.2
5293.7,68.6
5295.3,68.0
5296.9,68.6
5298.5,68.6
5300.1,68.0
5301.7,67.4
5303.3,67.4
5304.9,66.8
5306.5,66.2
5308.1,65.0
5309.7,64.4
5311.3,63.8
5312.9,63.8
5314.5,63.8
5316.1,62.0
5317.7,62.0
5319.3,61.4
5320.9,60.2
5322.5,60.2
5324.1,59.6
5325.7,59.1
5327.3,57.8
5328.9,57.3
5330.5,56.6
5332.1,56.0
5333.7,56.0
5335.3,55.5
5336.9,54.8
5338.5,54.8
5340.1,53.7
5341.7,53.7
5343.3,52.4
5344.9,51.9
5346.5,51.9
5348.1,51.2
5349.7,51.2
5351.3,50.6
5352.9,50.1
5354.5,49.4
5356.1,49.4
5357.7,48.8
5359.3,48.3
5360.9,48.3
5362.5,48.3
5364.1,48.3
5365.7,47.0
5367.3,47.0
5368.9,47.0
5370.5,46.5
5372.1,45.8
5373.7,46.5
5375.3,45.8
5376.9,45.8
5378.5,45.8
5380.1,45.8
5381.7,45.8
5383.3,45.8
5384.9,46.5
5386.5,46.5
5388.1,45.8
5389.7,47.0
5391.3,46.5
5392.9,46.5
5394.5,46.5
5396.1,47.0
5397.7,47.0
5399.3,47.6
5400.9,47.6
5402.5,47.6
5404.1,48.3
5405.7,48.3
5407.3,48.8
5408.9,49.4
5410.5,48.8
5412.1,50.1
5413.7,50.6
5415.3,51.2
5416.9,51.9
5418.5,53.0
5420.1,53.0
5421.7,53.7
5423.3,54.2
5424.9,53.7
5426.5,54.8
5428.1,55.5
5429.7,56.0
5431.3,56.6
5432.9,56.6
5434.5,57.3
5436.1,57.8
5437.7,59.1
5439.3,59.6
5440.9,59.6
5442.5,59.6
5444.1,60.2
5445.7,60.2
5447.3,60.9
5448.9,60.9
5450.5,62.0
5452.1,62.0
5453.7,62.0
5455.3,63.2
5456.9,63.2
5458.5,63.8
5460.1,63.8
5461.7,64.4
5463.3,65.0
5464.9,65.0
5466.5,65.6
5468.1,66.2
5469.7,66.2
5471.3,66.2
5472.9,66.2
5474.5,67.4
5476.1,66.8
5477.7,67.4
5479.3,67.4
5480.9,67.4
5482.5,67.4
5484.1,68.0
5485.7,68.0
5487.3,68.6
5488.9,68.0
5490.5,68.6
5492.1,69.2
5493.7,68.0
5495.3,68.0
5496.9,68.0
5498.5,68.0
5500.1,68.0
5501.7,67.4
5503.3,67.4
5504.9,67.4
5506.5,66.8
5508.1,68.0
5509.7,67.4
5511.3,66.8
5512.9,66.2
5514.5,65.6
5516.1,65.6
5517.7,65.0
5519.3,65.0
5520.9,64.4
5522.5,64.4
5524.1,63.8
5525.7,62.6
5527.3,62.6
5528.9,62.0
5530.5,61.4
5532.1,60.9
5533.7,60.9
5535.3,60.2
5536.9,59.6
5538.5,57.8
5540.1,57.3
5541.7,57.3
5543.3,56.0
5544.9,55.5
5546.5,56.0
5548.1,55.5
5549.7,54.8
5551.3,53.7
5552.9,54.2
5554.5,53.7
5556.1,53.0
5557.7,53.0
5559.3,53.0
5560.9,52.4
5562.5,52.4
5564.1,52.4
5565.7,52.4
5567.3,51.9
5568.9,51.2
5570.5,50.6
5572.1,50.6
5573.7,50.6
5575.3,50.1
5576.9,49.4
5578.5,49.4
5580.1,49.4
5581.7,49.4
5583.3,49.4
5584.9,48.8
5586.5,48.3
5588.1,48.3
5589.7,48.3
5591.3,47.6
5592.9,47.6
5594.5,47.0
5596.1,47.6
5597.7,47.6
5599.3,47.6
5600.9,47.6
5602.5,48.3
5604.1,47.6
5605.7,48.3
5607.3,48.3
5608.9,48.3
5610.5,48.8
5612.1,48.8
5613.7,48.8
5615.3,48.8
5616.9,49.4
5618.5,49.4
5620.1,49.4
5621.7,49.4
5623.3,49.4
5624.9,49.4
5626.5,50.1
5628.1,50.6
5629.7,51.2
5631.3,51.2
5632.9,51.9
5634.5,51.2
5636.1,51.9
5637.7,53.7
5639.3,53.0
5640.9,53.7
5642.5,54.2
5644.1,53.7
5645.7,54.8
5647.3,54.8
5648.9,54.2
5650.5,54.8
5652.1,55.5
5653.7,56.0
5655.3,57.3
5656.9,57.3
5658.5,57.8
5660.1,58.4
5661.7,58.4
5663.3,59.1
5664.9,59.1
5666.5,59.1
5668.1,59.6
5669.7,59.6
5671.3,60.9
5672.9,60.9
5674.5,61.4
5676.1,61.4
5677.7,61.4
5679.3,62.0
5680.9,62.0
5682.5,62.6
5684.1,62.0
5685.7,62.6
5687.3,62.6
5688.9,62.0
5690.5,62.6
5692.1,62.6
5693.7,63.2
5695.3,63.2
5696.9,62.6
5698.5,62.6
5700.1,63.2
5701.7,63.2
5703.3,63.2
5704.9,63.8
5706.5,63.2
5708.1,63.2
5709.7,63.2
5711.3,63.2
5712.9,62.6
5714.5,63.2
5716.1,62.6
5717.7,62.6
5719.3,62.6
5720.9,62.0
5722.5,61.4
5724.1,61.4
5725.7,61.4
5727.3,61.4
5728.9,61.4
5730.5,61.4
5732.1,60.9
5733.7,60.9
5735.3,59.6
5736.9,59.6
5738.5,59.1
5740.1,59.6
5741.7,59.6
5743.3,58.4
5744.9,58.4
5746.5,58.4
5748.1,57.8
5749.7,57.8
5751.3,57.3
5752.9,57.3
5754.5,56.6
5756.1,56.6
5757.7,56.0
5759.3,55.5
5760.9,54.8
5762.5,55.5
5764.1,54.8
5765.7,54.8
5767.3,54.2
5768.9,53.7
5770.5,53.7
5772.1,53.0
5773.7,53.0
5775.3,53.0
5776.9,53.0
5778.5,52.4
5780.1,51.9
5781.7,51.9
5783.3,51.2
5784.9,51.2
5786.5,50.6
5788.1,50.6
5789.7,50.6
5791.3,50.1
5792.9,50.6
5794.5,50.6
5796.1,50.6
5797.7,50.6
5799.3,50.6
5800.9,50.6
5802.5,50.1
5804.1,50.1
5805.7,50.6
5807.3,50.1
5808.9,50.1
5810.5,49.4
5812.1,49.4
5813.7,49.4
5815.3,50.1
5816.9,50.1
5818.5,50.6
5820.1,50.1
5821.7,50.1
5823.3,50.1
5824.9,50.1
5826.5,49.4
5828.1,50.6
5829.7,50.6
5831.3,50.6
5832.9,50.6
5834.5,50.6
5836.1,50.6
5837.7,50.6
5839.3,50.6
5840.9,51.2
5842.5,51.9
5844.1,51.9
5845.7,52.4
5847.3,52.4
5848.9,53.0
5850.5,53.0
5852.1,53.7
5853.7,53.7
5855.3,54.2
5856.9,54.8
5858.5,54.2
5860.1,55.5
5861.7,55.5
5863.3,54.8
5864.9,55.5
5866.5,56.0
5868.1,56.0
5869.7,56.6
5871.3,57.3
5872.9,56.6
5874.5,57.3
5876.1,57.3
5877.7,57.8
5879.3,58.4
5880.9,58.4
5882.5,58.4
5884.1,58.4
5885.7,59.1
5887.3,59.1
5888.9,59.1
5890.5,59.6
5892.1,60.2
5893.7,59.6
5895.3,60.2
5896.9,60.9
5898.5,60.9
5900.1,61.4
5901.7,61.4
5903.3,60.9
5904.9,61.4
5906.5,62.0
5908.1,61.4
5909.7,61.4
5911.3,62.0
5912.9,62.0
5914.5,62.0
5916.1,62.0
5917.7,62.0
5919.3,62.0
5920.9,61.4
5922.5,62.0
5924.1,62.0
5925.7,62.0
5927.3,62.6
5928.9,62.6
5930.5,62.0
5932.1,62.6
5933.7,62.0
5935.3,62.0
5936.9,62.0
5938.5,61.4
5940.1,61.4
5941.7,62.0
5943.3,61.4
5944.9,61.4
5946.5,61.4
5948.1,60.9
5949.7,60.9
5951.3,60.2
5952.9,60.2
5954.5,60.2
5956.1,60.2
5957.7,60.2
5959.3,58.4
5960.9,58.4
5962.5,59.1
5964.1,58.4
5965.7,59.1
5967.3,57.8
5968.9,57.8
5970.5,57.8
5972.1,57.8
5973.7,57.8
5975.3,57.3
5976.9,57.3
5978.5,56.6
5980.1,56.0
5981.7,56.0
5983.3,55.5
5984.9,55.5
5986.5,55.5
5988.1,54.8
5989.7,54.8
5991.3,54.2
5992.9,54.2
5994.5,54.8
5996.1,54.2
5997.7,54.2
5999.3,53.7
6000.9,53.0
6002.5,53.0
6004.1,53.0
6005.7,53.0
6007.3,53.0
6008.9,52.4
6010.5,52.4
6012.1,53.0
6013.7,53.0
6015.3,52.4
6016.9,52.4
6018.5,52.4
6020.1,51.9
6021.7,51.9
6023.3,51.9
6024.9,52.4
6026.5,52.4
6028.1,52.4
6029.7,51.9
6031.3,51.9
6032.9,51.9
6034.5,52.4
6036.1,51.9
6037.7,51.9
6039.3,52.4
6040.9,52.4
6042.5,52.4
6044.1,52.4
6045.7,52.4
6047.3,53.0
6048.9,52.4
6050.5,52.4
6052.1,53.0
6053.7,53.0
6055.3,53.0
6056.9,53.0
6058.5,53.0
6060.1,53.0
6061.7,53.0
6063.3,53.0
6064.9,54.8
6066.5,54.2
6068.1,54.8
6069.7,55.5
6071.3,54.2
6072.9,54.8
6074.5,54.8
6076.1,54.2
6077.7,54.8
6079.3,55.5
6080.9,56.0
6082.5,56.6
6084.1,56.0
6085.7,56.0
6087.3,56.6
6088.9,56.6
6090.5,57.3
6092.1,57.3
6093.7,56.6
6095.3,57.3
6096.9,58.4
6098.5,57.8
6100.1,58.4
6101.7,57.8
6103.3,58.4
6104.9,58.4
6106.5,59.1
6108.1,59.1
6109.7,59.1
6111.3,59.6
6112.9,59.6
6114.5,59.6
6116.1,60.2
6117.7,60.2
6119.3,60.2
6120.9,60.9
6122.5,60.2
6124.1,60.2
6125.7,59.6
6127.3,60.2
6128.9,60.2
6130.5,60.9
6132.1,60.9
6133.7,60.9
6135.3,60.9
6136.9,60.9
6138.5,60.2
6140.1,60.2
6141.7,60.9
6143.3,60.2
6144.9,60.9
6146.5,60.9
6148.1,60.9
6149.7,60.2
6151.3,60.2
6152.9,60.9
6154.5,60.2
6156.1,60.2
6157.7,60.2
6159.3,60.2
6160.9,59.6
6162.5,59.6
6164.1,59.6
6165.7,59.1
6167.3,59.6
6168.9,59.1
6170.5,58.4
6172.1,57.8
6173.7,57.8
6175.3,57.8
6176.9,57.3
6178.5,57.3
6180.1,57.3
6181.7,56.6
6183.3,56.0
6184.9,56.0
6186.5,56.0
6188.1,56.0
6189.7,55.5
6191.3,54.8
6192.9,54.2
6194.5,54.2
6196.1,54.2
6197.7,54.2
6199.3,53.0
6200.9,53.0
6202.5,53.0
6204.1,53.0
6205.7,52.4
6207.3,51.9
6208.9,51.9
6210.5,51.2
6212.1,51.2
6213.7,50.6
6215.3,50.6
6216.9,50.6
6218.5,50.6
6220.1,50.1
6221.7,50.1
6223.3,50.1
6224.9,49.4
6226.5,49.4
6228.1,48.8
6229.7,49.4
6231.3,48.8
6232.9,48.8
6234.5,48.8
6236.1,48.8
6237.7,48.8
6239.3,48.3
6240.9,48.8
6242.5,48.3
6244.1,48.3
6245.7,48.8
6247.3,48.3
6248.9,48.3
6250.5,48.3
6252.1,48.8
6253.7,48.3
6255.3,48.8
6256.9,48.8
6258.5,48.8
6260.1,48.8
6261.7,49.4
6263.3,49.4
6264.9,50.1
6266.5,50.1
6268.1,50.1
6269.7,50.1
6271.3,50.1
6272.9,50.1
6274.5,50.1
6276.1,50.6
6277.7,50.6
6279.3,50.6
6280.9,51.2
6282.5,51.2
6284.1,51.2
6285.7,51.9
6287.3,51.9
6288.9,52.4
6290.5,51.9
6292.1,52.4
6293.7,51.9
6295.3,53.0
6296.9,53.0
6298.5,53.7
6300.1,54.2
6301.7,53.7
6303.3,54.2
6304.9,54.8
6306.5,54.8
6308.1,54.8
6309.7,54.8
6311.3,55.5
6312.9,55.5
6314.5,55.5
6316.1,56.0
6317.7,56.0
6319.3,56.6
6320.9,56.6
6322.5,56.0
6324.1,57.3
6325.7,57.3
6327.3,57.3
6328.9,57.8
6330.5,59.1
6332.1,58.4
6333.7,58.4
6335.3,57.8
6336.9,59.1
6338.5,59.1
6340.1,59.1
6341.7,59.1
6343.3,58.4
6344.9,59.1
6346.5,59.1
6348.1,59.6
6349.7,59.1
6351.3,58.4
6352.9,59.1
6354.5,59.1
6356.1,59.6
6357.7,59.6
6359.3,59.6
6360.9,59.6
6362.5,59.6
6364.1,59.1
6365.7,59.6
6367.3,59.6
6368.9,59.1
6370.5,59.6
6372.1,59.6
6373.7,59.6
6375.3,59.1
6376.9,58.4
6378.5,57.8
6380.1,58.4
6381.7,58.4
6383.3,58.4
6384.9,57.8
6386.5,57.8
6388.1,57.8
6389.7,57.8
6391.3,57.8
6392.9,57.8
6394.5,57.3
6396.1,56.6
6397.7,56.6
6399.3,56.6
6400.9,56.0
6402.5,55.5
6404.1,56.0
6405.7,55.5
6407.3,55.5
6408.9,55.5
6410.5,54.8
6412.1,55.5
6413.7,54.8
6415.3,54.8
6416.9,54.2
6418.5,54.2
6420.1,53.7
6421.7,53.7
6423.3,53.0
6424.9,52.4
6426.5,52.4
6428.1,52.4
6429.7,52.4
6431.3,52.4
6432.9,51.9
6434.5,51.9
6436.1,51.9
6437.7,51.2
6439.3,51.9
6440.9,51.2
6442.5,51.2
6444.1,51.2
6445.7,51.2
6447.3,51.2
6448.9,51.2
6450.5,51.2
6452.1,50.6
6453.7,51.2
6455.3,51.2
6456.9,51.2
6458.5,50.6
6460.1,51.2
6461.7,50.6
6463.3,50.6
6464.9,50.6
6466.5,50.6
6468.1,50.6
6469.7,51.2
6471.3,50.6
6472.9,50.6
6474.5,51.2
6476.1,51.2
6477.7,51.2
6479.3,51.2
6480.9,51.2
6482.5,51.2
6484.1,51.2
6485.7,51.2
6487.3,51.9
6488.9,51.9
6490.5,51.9
6492.1,51.9
6493.7,51.9
6495.3,51.9
6496.9,52.4
6498.5,52.4
6500.1,51.9
6501.7,53.0
6503.3,53.0
6504.9,53.0
6506.5,53.7
6508.1,53.0
6509.7,53.0
6511.3,53.7
6512.9,53.7
6514.5,54.2
6516.1,54.2
6517.7,54.2
6519.3,54.2
6520.9,54.8
6522.5,54.8
6524.1,55.5
6525.7,55.5
6527.3,56.0
6528.9,56.0
6530.5,56.0
6532.1,56.0
6533.7,57.3
6535.3,57.8
6536.9,57.8
6538.5,57.8
6540.1,57.8
6541.7,57.8
6543.3,57.8
6544.9,57.8
6546.5,57.8
6548.1,57.8
6549.7,58.4
6551.3,58.4
6552.9,58.4
6554.5,58.4
6556.1,59.1
6557.7,59.1
6559.3,59.6
6560.9,59.6
6562.5,59.6
6564.1,59.6
6565.7,58.4
6567.3,59.1
6568.9,59.1
6570.5,59.1
6572.1,59.1
6573.7,59.1
6575.3,58.4
6576.9,58.4
6578.5,57.8
6580.1,58.4
6581.7,59.1
6583.3,58.4
6584.9,58.4
6586.5,59.1
6588.1,58.4
6589.7,58.4
6591.3,58.4
6592.9,58.4
6594.5,57.8
6596.1,57.8
6597.7,58.4
6599.3,58.4
6600.9,57.8
6602.5,57.3
6604.1,57.3
6605.7,56.6
6607.3,56.6
6608.9,56.6
6610.5,56.6
6612.1,56.6
6613.7,56.0
6615.3,56.0
6616.9,56.6
6618.5,55.5
6620.1,56.0
6621.7,56.0
6623.3,54.8
6624.9,55.5
6626.5,55.5
6628.1,54.8
6629.7,54.8
6631.3,54.2
6632.9,54.2
6634.5,53.0
6636.1,53.7
6637.7,53.7
6639.3,53.7
6640.9,53.7
6642.5,53.7
6644.1,53.0
6645.7,53.0
6647.3,52.4
6648.9,53.0
6650.5,52.4
6652.1,51.9
6653.7,52.4
6655.3,51.9
6656.9,52.4
6658.5,52.4
6660.1,53.0
6661.7,53.0
6663.3,52.4
6664.9,51.9
6666.5,51.2
6668.1,51.9
6669.7,52.4
6671.3,51.9
6672.9,51.9
6674.5,51.9
6676.1,51.9
6677.7,51.2
6679.3,51.9
6680.9,51.2
6682.5,51.2
6684.1,51.2
6685.7,52.4
6687.3,51.9
6688.9,51.9
6690.5,51.9
6692.1,52.4
6693.7,51.9
6695.3,52.4
6696.9,53.0
6698.5,53.0
6700.1,53.0
6701.7,52.4
6703.3,53.0
6704.9,52.4
6706.5,53.0
6708.1,53.0
6709.7,53.7
6711.3,53.7
6712.9,53.0
6714.5,53.0
6716.1,53.7
6717.7,53.7
6719.3,53.7
6720.9,53.7
6722.5,53.7
6724.1,54.2
6725.7,53.7
6727.3,53.7
6728.9,53.7
6730.5,54.2
6732.1,54.8
6733.7,54.8
6735.3,54.2
6736.9,55.5
6738.5,54.8
6740.1,54.2
6741.7,54.8
6743.3,54.8
6744.9,54.8
6746.5,54.8
6748.1,56.0
6749.7,55.5
6751.3,56.0
6752.9,56.0
6754.5,56.0
6756.1,56.0
6757.7,56.0
6759.3,56.6
6760.9,56.6
6762.5,57.3
6764.1,57.3
6765.7,57.3
6767.3,56.6
6768.9,56.6
6770.5,57.3
6772.1,57.8
6773.7,58.4
6775.3,58.4
6776.9,57.8
6778.5,57.3
6780.1,57.3
6781.7,57.3
6783.3,57.3
6784.9,57.8
6786.5,57.8
6788.1,57.8
6789.7,57.3
6791.3,57.8
6792.9,57.3
6794.5,57.3
6796.1,57.8
6797.7,57.3
6799.3,57.3
6800.9,57.3
6802.5,57.3
6804.1,57.3
6805.7,57.3
6807.3,56.6
6808.9,57.3
6810.5,57.3
6812.1,57.3
6813.7,57.8
6815.3,57.3
6816.9,56.6
6818.5,56.6
6820.1,56.6
6821.7,56.6
6823.3,56.6
6824.9,56.6
6826.5,56.6
6828.1,56.6
6829.7,56.6
6831.3,56.6
6832.9,56.6
6834.5,56.0
6836.1,56.6
6837.7,56.6
6839.3,56.6
6840.9,56.6
6842.5,55.5
6844.1,55.5
6845.7,54.8
6847.3,54.8
6848.9,54.2
6850.5,54.8
6852.1,54.8
6853.7,54.2
6855.3,53.7
6856.9,53.7
6858.5,53.0
6860.1,53.7
6861.7,53.7
6863.3,53.7
6864.9,53.7
6866.5,53.7
6868.1,53.7
6869.7,53.7
6871.3,53.7
6872.9,53.7
6874.5,53.0
6876.1,53.7
6877.7,53.7
6879.3,53.0
6880.9,53.0
6882.5,52.4
6884.1,52.4
6885.7,53.7
6887.3,53.0
6888.9,53.7
6890.5,53.7
6892.1,53.0
6893.7,53.7
6895.3,53.0
6896.9,53.7
6898.5,52.4
6900.1,53.0
6901.7,53.7
6903.3,53.0
6904.9,53.0
6906.5,53.0
6908.1,53.7
6909.7,53.7
6911.3,53.7
6912.9,53.0
6914.5,53.0
6916.1,53.0
6917.7,54.2
6919.3,53.7
6920.9,53.0
6922.5,53.7
6924.1,53.7
6925.7,53.7
6927.3,54.2
6928.9,54.2
6930.5,54.2
6932.1,54.2
6933.7,54.8
6935.3,54.2
6936.9,54.2
6938.5,54.8
6940.1,54.8
6941.7,54.8
6943.3,54.8
6944.9,54.8
6946.5,54.2
6948.1,54.8
6949.7,55.5
6951.3,55.5
6952.9,54.8
6954.5,54.8
6956.1,55.5
6957.7,56.0
6959.3,56.0
6960.9,56.0
6962.5,56.0
6964.1,56.6
6965.7,56.0
6967.3,56.6
6968.9,57.3
6970.5,56.6
6972.1,56.6
6973.7,56.6
6975.3,57.3
6976.9,57.3
6978.5,57.3
6980.1,57.3
6981.7,57.3
6983.3,57.3
6984.9,57.8
6986.5,57.8
6988.1,57.8
6989.7,57.8
6991.3,57.3
6992.9,57.8
6994.5,57.3
6996.1,57.8
6997.7,58.4
6999.3,58.4
7000.9,58.4
7002.5,57.8
7004.1,57.3
7005.7,57.3
7007.3,57.8
7008.9,58.4
7010.5,57.8
7012.1,58.4
7013.7,58.4
7015.3,57.8
7016.9,57.8
7018.5,57.3
7020.1,57.3
7021.7,57.8
7023.3,56.6
7024.9,57.8
7026.5,57.3
7028.1,57.3
7029.7,57.3
7031.3,56.6
7032.9,56.6
7034.5,56.6
7036.1,56.0
7037.7,56.6
7039.3,57.3
7040.9,57.3
7042.5,56.6
7044.1,56.6
7045.7,56.6
7047.3,56.0
7048.9,56.0
7050.5,56.6
7052.1,56.6
7053.7,56.6
7055.3,56.0
7056.9,56.0
7058.5,55.5
7060.1,56.0
7061.7,56.6
7063.3,56.6
7064.9,56.6
7066.5,56.0
7068.1,55.5
7069.7,55.5
7071.3,55.5
7072.9,56.0
7074.5,55.5
7076.1,55.5
7077.7,54.8
7079.3,54.8
7080.9,54.8
7082.5,54.8
7084.1,54.8
7085.7,54.8
7087.3,55.5
7088.9,54.2
7090.5,54.2
7092.1,53.7
7093.7,54.8
7095.3,53.7
7096.9,53.7
7098.5,54.2
7100.1,53.0
7101.7,53.7
7103.3,53.7
7104.9,53.7
7106.5,53.0
7108.1,53.7
7109.7,53.0
7111.3,53.0
7112.9,53.0
7114.5,54.2
7116.1,54.2
7117.7,53.7
7119.3,53.7
7120.9,53.0
7122.5,53.0
7124.1,53.0
7125.7,53.0
7127.3,53.7
7128.9,53.7
7130.5,53.0
7132.1,52.4
7133.7,53.0
7135.3,53.0
7136.9,53.7
7138.5,53.7
7140.1,54.2
7141.7,53.7
7143.3,53.7
7144.9,54.2
7146.5,54.2
7148.1,54.2
7149.7,54.2
7151.3,54.8
7152.9,54.8
7154.5,54.8
7156.1,54.8
7157.7,54.8
7159.3,54.2
7160.9,54.2
7162.5,54.8
7164.1,55.5
7165.7,54.8
7167.3,55.5
7168.9,55.5
7170.5,54.8
7172.1,54.8
7173.7,54.8
7175.3,55.5
7176.9,55.5
7178.5,55.5
7180.1,55.5
7181.7,55.5
7183.3,55.5
7184.9,56.0
7186.5,56.6
7188.1,56.6
7189.7,56.6
7191.3,57.3
7192.9,57.3
7194.5,56.6
7196.1,56.6
7197.7,56.6
7199.3,56.6
7200.9,57.3
7202.5,57.3
7204.1,57.3
7205.7,56.6
7207.3,57.3
7208.9,57.3
7210.5,57.3
7212.1,57.8
7213.7,57.8
7215.3,57.3
7216.9,57.3
7218.5,57.8
7220.1,57.3
7221.7,56.6
7223.3,56.6
7224.9,56.0
7226.5,56.6
7228.1,56.6
7229.7,57.3
7231.3,56.6
7232.9,57.3
7234.5,56.6
7236.1,56.6
7237.7,56.6
7239.3,57.3
7240.9,56.6
7242.5,57.3
7244.1,56.6
7245.7,56.6
7247.3,56.0
7248.9,56.0
7250.5,56.0
7252.1,55.5
7253.7,56.0
7255.3,56.0
7256.9,56.0
7258.5,56.0
7260.1,56.6
7261.7,56.0
7263.3,55.5
7264.9,56.0
7266.5,55.5
7268.1,55.5
7269.7,55.5
7271.3,54.8
7272.9,54.8
7274.5,55.5
7276.1,55.5
7277.7,55.5
7279.3,54.8
7280.9,54.8
7282.5,54.8
7284.1,55.5
7285.7,54.8
7287.3,54.2
7288.9,54.8
7290.5,54.2
7292.1,54.8
7293.7,54.8
7295.3,54.2
7296.9,54.2
7298.5,54.2
7300.1,54.2
7301.7,53.7
7303.3,54.2
7304.9,53.7
7306.5,54.2
7308.1,53.7
7309.7,53.7
7311.3,53.7
7312.9,53.7
7314.5,53.7
7316.1,53.7
7317.7,53.7
7319.3,53.7
7320.9,54.2
7322.5,53.7
7324.1,53.7
7325.7,53.7
7327.3,53.7
7328.9,53.7
7330.5,53.0
7332.1,53.7
7333.7,54.2
7335.3,53.7
7336.9,53.0
7338.5,53.0
7340.1,52.4
7341.7,53.0
7343.3,53.7
7344.9,53.7
7346.5,53.7
7348.1,53.0
7349.7,53.0
7351.3,53.0
7352.9,53.0
7354.5,53.7
7356.1,53.0
7357.7,53.0
7359.3,53.0
7360.9,53.7
7362.5,54.2
7364.1,54.2
7365.7,54.2
7367.3,54.2
7368.9,54.8
7370.5,54.2
7372.1,54.8
7373.7,54.8
7375.3,54.8
7376.9,54.8
7378.5,54.8
7380.1,55.5
7381.7,54.8
7383.3,54.8
7384.9,54.8
7386.5,55.5
7388.1,55.5
7389.7,55.5
7391.3,55.5
7392.9,55.5
7394.5,55.5
7396.1,54.8
7397.7,54.8
7399.3,55.5
7400.9,55.5
7402.5,55.5
7404.1,56.0
7405.7,56.0
7407.3,56.0
7408.9,56.0
7410.5,56.0
7412.1,56.0
7413.7,56.0
7415.3,56.0
7416.9,56.0
7418.5,56.6
7420.1,56.6
7421.7,56.0
7423.3,56.0
7424.9,56.0
7426.5,56.0
7428.1,56.0
7429.7,56.6
7431.3,56.6
7432.9,56.0
7434.5,56.0
7436.1,56.0
7437.7,55.5
7439.3,56.0
7440.9,56.0
7442.5,56.0
7444.1,56.6
7445.7,56.6
7447.3,56.6
7448.9,56.6
7450.5,56.6
7452.1,56.0
7453.7,56.6
7455.3,56.0
7456.9,56.6
7458.5,56.6
7460.1,56.0
7461.7,56.6
7463.3,56.6
7464.9,56.0
7466.5,56.0
7468.1,56.0
7469.7,56.0
7471.3,56.0
7472.9,55.5
7474.5,55.5
7476.1,56.0
7477.7,56.0
7479.3,56.0
7480.9,55.5
7482.5,56.0
7484.1,56.0
7485.7,55.5
7487.3,56.0
7488.9,55.5
7490.5,55.5
7492.1,55.5
7493.7,54.8
7495.3,55.5
7496.9,55.5
7498.5,55.5
7500.1,56.0
7501.7,55.5
7503.3,54.8
7504.9,55.5
7506.5,55.5
7508.1,55.5
7509.7,54.8
7511.3,54.8
7512.9,54.8
7514.5,54.8
7516.1,54.8
7517.7,54.8
7519.3,54.8
7520.9,54.8
7522.5,54.8
7524.1,54.8
7525.7,54.8
7527.3,54.8
7528.9,54.8
7530.5,54.8
7532.1,55.5
7533.7,55.5
7535.3,54.8
7536.9,55.5
7538.5,54.8
7540.1,54.2
7541.7,54.2
7543.3,54.8
7544.9,54.2
7546.5,53.7
7548.1,54.2
7549.7,54.2
7551.3,54.2
7552.9,54.8
7554.5,54.8
7556.1,54.8
7557.7,54.8
7559.3,54.2
7560.9,54.8
7562.5,54.2
7564.1,54.8
