"Time","Potential"
5076.05,43.4
5077.65,44.0
5079.25,44.0
5080.85,44.0
5082.45,45.2
5084.05,45.8
5085.65,45.8
5087.25,46.5
5088.85,47.6
5090.45,48.3
5092.05,48.3
5093.65,48.8
5095.25,50.1
5096.85,50.1
5098.45,50.6
5100.05,51.9
5101.65,52.4
5103.25,52.4
5104.85,53.7
5106.45,53.7
5108.05,55.5
5109.65,56.0
5111.25,56.0
5112.85,56.6
5114.45,57.3
5116.05,57.8
5117.65,58.4
5119.25,59.1
5120.85,59.6
5122.45,60.9
5124.05,61.4
5125.65,62.0
5127.25,62.0
5128.85,62.0
5130.45,63.2
5132.05,63.8
5133.65,63.8
5135.25,64.4
5136.85,64.4
5138.45,65.6
5140.05,65.0
5141.65,65.6
5143.25,65.6
5144.85,66.2
5146.45,66.2
5148.05,66.2
5149.65,66.8
5151.25,66.2
5152.85,66.2
5154.45,66.2
5156.05,66.2
5157.65,66.8
5159.25,66.8
5160.85,66.8
5162.45,66.2
5164.05,66.2
5165.65,66.2
5167.25,65.6
5168.85,65.0
5170.45,65.6
5172.05,65.6
5173.65,65.0
5175.25,64.4
5176.85,63.8
5178.45,63.8
5180.05,63.8
5181.65,62.6
5183.25,62.6
5184.85,62.6
5186.45,61.4
5188.05,60.9
5189.65,60.9
5191.25,59.6
5192.85,59.1
5194.45,59.1
5196.05,59.1
5197.65,58.4
5199.25,57.3
5200.85,57.3
5202.45,56.6
5204.05,56.0
5205.65,55.5
5207.25,55.5
5208.85,54.8
5210.45,54.2
5212.05,53.7
5213.65,53.0
5215.25,52.4
5216.85,52.4
5218.45,51.9
5220.05,51.2
5221.65,50.6
5223.25,50.1
5224.85,49.4
5226.45,49.4
5228.05,48.3
5229.65,47.6
5231.25,47.0
5232.85,46.5
5234.45,46.5
5236.05,45.8
5237.65,45.2
5239.25,45.2
5240.85,45.2
5242.45,44.0
5244.05,44.0
5245.65,44.0
5247.25,43.4
5248.85,42.9
5250.45,42.9
5252.05,42.2
5253.65,41.6
5255.25,42.2
5256.85,42.2
5258.45,41.6
5260.05,41.6
5261.65,41.6
5263.25,41.6
5264.85,41.6
5266.45,41.6
5268.05,41.6
5269.65,41.6
5271.25,42.2
5272.85,42.2
5274.45,42.2
5276.05,41.6
5277.65,42.9
5279.25,42.9
5280.85,42.9
5282.45,43.4
5284.05,44.0
5285.65,44.7
5287.25,44.7
5288.85,44.7
5290.45,45.2
5292.05,45.2
5293.65,46.5
5295.25,47.0
5296.85,46.5
5298.45,47.0
5300.05,48.3
5301.65,47.6
5303.25,48.8
5304.85,48.8
5306.45,49.4
5308.05,50.6
5309.65,51.2
5311.25,51.9
5312.85,52.4
5314.45,52.4
5316.05,52.4
5317.65,53.0
5319.25,53.7
5320.85,53.7
5322.45,54.8
5324.05,54.8
5325.65,55.5
5327.25,55.5
5328.85,56.0
5330.45,57.3
5332.05,57.3
5333.65,58.4
5335.25,58.4
5336.85,58.4
5338.45,59.1
5340.05,59.6
5341.65,59.6
5343.25,60.2
5344.85,60.2
5346.45,60.2
5348.05,60.9
5349.65,60.9
5351.25,61.4
5352.85,61.4
5354.45,62.0
5356.05,62.6
5357.65,62.6
5359.25,63.2
5360.85,62.6
5362.45,63.2
5364.05,63.8
5365.65,63.8
5367.25,63.8
5368.85,63.8
5370.45,63.8
5372.05,64.4
5373.65,64.4
5375.25,64.4
5376.85,64.4
5378.45,63.8
5380.05,63.8
5381.65,63.8
5383.25,63.8
5384.85,64.4
5386.45,63.2
5388.05,63.2
5389.65,62.6
5391.25,62.6
5392.85,62.0
5394.45,62.0
5396.05,63.2
5397.65,62.6
5399.25,62.0
5400.85,62.0
5402.45,60.9
5404.05,60.9
5405.65,60.9
5407.25,60.2
5408.85,59.6
5410.45,59.6
5412.05,59.1
5413.65,58.4
5415.25,57.3
5416.85,57.3
5418.45,57.3
5420.05,56.6
5421.65,56.6
5423.25,56.0
5424.85,54.8
5426.45,54.8
5428.05,54.8
5429.65,54.2
5431.25,53.0
5432.85,53.0
5434.45,53.0
5436.05,52.4
5437.65,51.9
5439.25,51.9
5440.85,50.6
5442.45,50.6
5444.05,50.6
5445.65,50.1
5447.25,50.1
5448.85,50.1
5450.45,49.4
5452.05,48.3
5453.65,48.3
5455.25,47.6
5456.85,47.6
5458.45,47.6
5460.05,47.0
5461.65,47.0
5463.25,47.0
5464.85,46.5
5466.45,46.5
5468.05,46.5
5469.65,45.8
5471.25,45.8
5472.85,45.8
5474.45,45.2
5476.05,45.8
5477.65,45.2
5479.25,45.2
5480.85,45.2
5482.45,45.2
5484.05,45.2
5485.65,45.8
5487.25,45.8
5488.85,46.5
5490.45,45.8
5492.05,46.5
5493.65,45.2
5495.25,45.2
5496.85,45.8
5498.45,45.8
5500.05,47.0
5501.65,47.0
5503.25,47.0
5504.85,47.0
5506.45,47.0
5508.05,47.0
5509.65,47.6
5511.25,47.6
5512.85,48.3
5514.45,48.3
5516.05,48.8
5517.65,49.4
5519.25,50.1
5520.85,51.2
5522.45,51.2
5524.05,51.9
5525.65,51.9
5527.25,52.4
5528.85,52.4
5530.45,53.0
5532.05,53.0
5533.65,53.7
5535.25,54.2
5536.85,54.8
5538.45,55.5
5540.05,55.5
5541.65,56.0
5543.25,56.6
5544.85,57.3
5546.45,57.3
5548.05,57.3
5549.65,57.8
5551.25,58.4
5552.85,59.1
5554.45,59.6
5556.05,59.6
5557.65,59.6
5559.25,60.2
5560.85,60.2
5562.45,60.9
5564.05,61.4
5565.65,61.4
5567.25,62.0
5568.85,62.0
5570.45,61.4
5572.05,62.0
5573.65,62.6
5575.25,62.6
5576.85,62.0
5578.45,62.6
5580.05,62.6
5581.65,62.6
5583.25,62.6
5584.85,62.6
5586.45,62.0
5588.05,63.2
5589.65,62.6
5591.25,62.6
5592.85,62.6
5594.45,62.6
5596.05,62.6
5597.65,63.2
5599.25,62.6
5600.85,62.6
5602.45,63.2
5604.05,62.6
5605.65,62.0
5607.25,61.4
5608.85,62.0
5610.45,61.4
5612.05,60.9
5613.65,60.2
5615.25,60.9
5616.85,60.2
5618.45,59.6
5620.05,59.6
5621.65,59.1
5623.25,59.1
5624.85,58.4
5626.45,58.4
5628.05,57.8
5629.65,57.8
5631.25,56.6
5632.85,56.6
5634.45,56.6
5636.05,56.0
5637.65,56.0
5639.25,55.5
5640.85,55.5
5642.45,54.8
5644.05,54.8
5645.65,54.2
5647.25,53.7
5648.85,53.7
5650.45,53.0
5652.05,52.4
5653.65,51.9
5655.25,52.4
5656.85,52.4
5658.45,51.9
5660.05,51.9
5661.65,51.2
5663.25,50.6
5664.85,50.6
5666.45,50.6
5668.05,50.1
5669.65,49.4
5671.25,50.1
5672.85,49.4
5674.45,49.4
5676.05,49.4
5677.65,49.4
5679.25,48.8
5680.85,48.8
5682.45,48.3
5684.05,48.3
5685.65,47.6
5687.25,48.3
5688.85,48.3
5690.45,48.3
5692.05,47.6
5693.65,47.6
5695.25,47.6
5696.85,48.3
5698.45,47.6
5700.05,48.3
5701.65,48.3
5703.25,47.6
5704.85,47.6
5706.45,48.3
5708.05,47.6
5709.65,48.3
5711.25,48.3
5712.85,48.3
5714.45,48.3
5716.05,48.3
5717.65,48.3
5719.25,48.3
5720.85,48.3
5722.45,48.8
5724.05,48.8
5725.65,48.8
5727.25,49.4
5728.85,49.4
5730.45,49.4
5732.05,50.1
5733.65,50.1
5735.25,50.1
5736.85,50.6
5738.45,50.6
5740.05,51.2
5741.65,51.2
5743.25,52.4
5744.85,52.4
5746.45,53.0
5748.05,53.0
5749.65,53.7
5751.25,53.0
5752.85,53.7
5754.45,54.2
5756.05,54.2
5757.65,54.8
5759.25,54.8
5760.85,55.5
5762.45,55.5
5764.05,56.0
5765.65,56.0
5767.25,57.3
5768.85,56.6
5770.45,57.3
5772.05,57.3
5773.65,57.3
5775.25,57.3
5776.85,57.8
5778.45,57.8
5780.05,57.8
5781.65,58.4
5783.25,58.4
5784.85,58.4
5786.45,59.1
5788.05,59.1
5789.65,59.1
5791.25,59.1
5792.85,58.4
5794.45,59.1
5796.05,59.1
5797.65,59.1
5799.25,59.6
5800.85,60.2
5802.45,59.6
5804.05,59.6
5805.65,60.2
5807.25,59.6
5808.85,59.6
5810.45,59.6
5812.05,59.6
5813.65,59.6
5815.25,59.1
5816.85,59.6
5818.45,60.2
5820.05,60.2
5821.65,59.6
5823.25,59.6
5824.85,59.6
5826.45,59.1
5828.05,59.6
5829.65,59.1
5831.25,59.6
5832.85,59.6
5834.45,59.1
5836.05,59.1
5837.65,58.4
5839.25,57.8
5840.85,57.8
5842.45,57.3
5844.05,57.3
5845.65,56.6
5847.25,56.6
5848.85,56.0
5850.45,56.0
5852.05,56.0
5853.65,55.5
5855.25,55.5
5856.85,55.5
5858.45,55.5
5860.05,54.8
5861.65,54.8
5863.25,54.8
5864.85,54.8
5866.45,54.2
5868.05,53.7
5869.65,53.0
5871.25,53.0
5872.85,53.0
5874.45,53.0
5876.05,52.4
5877.65,52.4
5879.25,51.9
5880.85,51.9
5882.45,51.2
5884.05,50.6
5885.65,50.1
5887.25,50.6
5888.85,50.6
5890.45,50.6
5892.05,50.6
5893.65,50.6
5895.25,50.6
5896.85,50.6
5898.45,49.4
5900.05,50.1
5901.65,50.1
5903.25,50.1
5904.85,50.1
5906.45,50.1
5908.05,49.4
5909.65,49.4
5911.25,48.8
5912.85,49.4
5914.45,49.4
5916.05,48.8
5917.65,49.4
5919.25,49.4
5920.85,49.4
5922.45,49.4
5924.05,49.4
5925.65,50.1
5927.25,49.4
5928.85,50.1
5930.45,50.1
5932.05,50.1
5933.65,50.6
5935.25,50.6
5936.85,50.6
5938.45,50.6
5940.05,50.6
5941.65,51.2
5943.25,50.6
5944.85,51.9
5946.45,53.0
5948.05,51.9
5949.65,51.9
5951.25,51.9
5952.85,51.9
5954.45,52.4
5956.05,53.0
5957.65,53.0
5959.25,53.7
5960.85,53.0
5962.45,53.0
5964.05,54.2
5965.65,54.2
5967.25,53.7
5968.85,54.8
5970.45,54.8
5972.05,54.8
5973.65,54.8
5975.25,54.8
5976.85,56.0
5978.45,55.5
5980.05,56.0
5981.65,56.0
5983.25,56.0
5984.85,56.0
5986.45,56.0
5988.05,56.0
5989.65,56.0
5991.25,56.6
5992.85,56.0
5994.45,56.6
5996.05,56.6
5997.65,56.6
5999.25,57.3
6000.85,57.3
6002.45,57.3
6004.05,57.3
6005.65,58.4
6007.25,57.8
6008.85,57.8
6010.45,57.8
6012.05,57.8
6013.65,57.8
6015.25,57.8
6016.85,58.4
6018.45,58.4
6020.05,58.4
6021.65,58.4
6023.25,59.1
6024.85,58.4
6026.45,59.1
6028.05,57.8
6029.65,58.4
6031.25,58.4
6032.85,57.8
6034.45,57.3
6036.05,57.3
6037.65,58.4
6039.25,57.3
6040.85,57.3
6042.45,57.3
6044.05,57.3
6045.65,57.3
6047.25,57.3
6048.85,56.6
6050.45,56.6
6052.05,56.0
6053.65,56.0
6055.25,56.0
6056.85,56.0
6058.45,56.0
6060.05,56.0
6061.65,55.5
6063.25,55.5
6064.85,54.8
6066.45,55.5
6068.05,55.5
6069.65,54.8
6071.25,54.8
6072.85,54.8
6074.45,54.2
6076.05,53.7
6077.65,53.7
6079.25,53.7
6080.85,54.2
6082.45,53.0
6084.05,53.0
6085.65,53.7
6087.25,53.0
6088.85,53.0
6090.45,52.4
6092.05,52.4
6093.65,51.9
6095.25,51.9
6096.85,51.2
6098.45,51.2
6100.05,51.9
6101.65,50.6
6103.25,50.6
6104.85,50.6
6106.45,50.6
6108.05,50.6
6109.65,50.1
6111.25,50.1
6112.85,49.4
6114.45,50.1
6116.05,49.4
6117.65,49.4
6119.25,49.4
6120.85,48.8
6122.45,49.4
6124.05,49.4
6125.65,49.4
6127.25,49.4
6128.85,48.8
6130.45,48.8
6132.05,48.3
6133.65,48.3
6135.25,48.8
6136.85,48.8
6138.45,48.8
6140.05,48.8
6141.65,49.4
6143.25,48.8
6144.85,49.4
6146.45,49.4
6148.05,49.4
6149.65,49.4
6151.25,50.1
6152.85,50.1
6154.45,50.1
6156.05,50.6
6157.65,50.6
6159.25,50.6
6160.85,51.2
6162.45,51.2
6164.05,50.6
6165.65,50.6
6167.25,51.2
6168.85,51.2
6170.45,52.4
6172.05,51.9
6173.65,52.4
6175.25,52.4
6176.85,51.9
6178.45,52.4
6180.05,52.4
6181.65,52.4
6183.25,52.4
6184.85,52.4
6186.45,52.4
6188.05,53.0
6189.65,53.7
6191.25,53.7
6192.85,54.2
6194.45,54.2
6196.05,54.2
6197.65,54.2
6199.25,54.2
6200.85,54.2
6202.45,54.2
6204.05,55.5
6205.65,54.8
6207.25,54.8
6208.85,55.5
6210.45,55.5
6212.05,55.5
6213.65,55.5
6215.25,56.0
6216.85,56.0
6218.45,56.0
6220.05,56.0
6221.65,56.0
6223.25,56.0
6224.85,56.0
6226.45,56.0
6228.05,56.6
6229.65,56.6
6231.25,57.3
6232.85,56.6
6234.45,56.6
6236.05,56.6
6237.65,56.6
6239.25,56.6
6240.85,56.6
6242.45,56.6
6244.05,56.6
6245.65,56.6
6247.25,56.6
6248.85,56.0
6250.45,57.3
6252.05,56.6
6253.65,56.6
6255.25,57.3
6256.85,56.6
6258.45,56.6
6260.05,56.6
6261.65,56.6
6263.25,56.0
6264.85,56.0
6266.45,56.0
6268.05,56.0
6269.65,55.5
6271.25,55.5
6272.85,56.0
6274.45,55.5
6276.05,55.5
6277.65,54.8
6279.25,54.8
6280.85,55.5
6282.45,54.8
6284.05,54.8
6285.65,54.8
6287.25,54.8
6288.85,54.8
6290.45,54.2
6292.05,54.2
6293.65,54.2
6295.25,53.7
6296.85,53.0
6298.45,53.0
6300.05,53.0
6301.65,52.4
6303.25,52.4
6304.85,51.9
6306.45,52.4
6308.05,51.9
6309.65,51.2
6311.25,51.9
6312.85,51.9
6314.45,51.9
6316.05,51.9
6317.65,51.2
6319.25,51.2
6320.85,51.9
6322.45,51.2
6324.05,51.2
6325.65,51.2
6327.25,51.2
6328.85,50.6
6330.45,50.1
6332.05,50.6
6333.65,50.1
6335.25,50.1
6336.85,50.6
6338.45,50.1
6340.05,50.1
6341.65,50.6
6343.25,50.6
6344.85,50.1
6346.45,50.1
6348.05,49.4
6349.65,49.4
6351.25,50.1
6352.85,50.6
6354.45,50.6
6356.05,51.2
6357.65,51.2
6359.25,50.6
6360.85,50.6
6362.45,50.6
6364.05,51.2
6365.65,51.2
6367.25,51.2
6368.85,51.2
6370.45,51.2
6372.05,51.9
6373.65,50.6
6375.25,51.2
6376.85,51.2
6378.45,51.2
6380.05,51.9
6381.65,51.2
6383.25,51.2
6384.85,51.9
6386.45,51.2
6388.05,51.9
6389.65,51.9
6391.25,51.9
6392.85,53.0
6394.45,53.0
6396.05,53.0
6397.65,53.7
6399.25,53.7
6400.85,53.7
6402.45,53.7
6404.05,53.7
6405.65,54.8
6407.25,54.8
6408.85,54.8
6410.45,55.5
6412.05,54.8
6413.65,55.5
6415.25,56.0
6416.85,56.0
6418.45,56.0
6420.05,56.6
6421.65,56.6
6423.25,56.6
6424.85,56.0
6426.45,56.0
6428.05,56.6
6429.65,56.6
6431.25,56.0
6432.85,56.0
6434.45,56.6
6436.05,56.0
6437.65,56.0
6439.25,56.0
6440.85,56.6
6442.45,56.6
6444.05,57.3
6445.65,57.3
6447.25,57.3
6448.85,57.3
6450.45,57.8
6452.05,56.6
6453.65,57.3
6455.25,57.8
6456.85,57.3
6458.45,57.3
6460.05,57.3
6461.65,56.6
6463.25,56.6
6464.85,56.6
6466.45,56.6
6468.05,57.3
6469.65,57.3
6471.25,56.6
6472.85,56.6
6474.45,56.6
6476.05,55.5
6477.65,56.0
6479.25,56.0
6480.85,56.0
6482.45,56.0
6484.05,56.0
6485.65,56.6
6487.25,56.6
6488.85,56.6
6490.45,56.6
6492.05,56.6
6493.65,56.6
6495.25,56.0
6496.85,56.0
6498.45,55.5
6500.05,55.5
6501.65,55.5
6503.25,55.5
6504.85,55.5
6506.45,55.5
6508.05,54.8
6509.65,54.8
6511.25,54.8
6512.85,54.2
6514.45,54.2
6516.05,54.2
6517.65,54.2
6519.25,54.2
6520.85,53.7
6522.45,53.7
6524.05,53.0
6525.65,53.0
6527.25,53.0
6528.85,53.0
6530.45,53.0
6532.05,53.7
6533.65,53.7
6535.25,53.7
6536.85,53.0
6538.45,53.0
6540.05,53.7
6541.65,53.0
6543.25,53.0
6544.85,53.0
6546.45,52.4
6548.05,53.0
6549.65,52.4
6551.25,51.9
6552.85,51.9
6554.45,52.4
6556.05,52.4
6557.65,52.4
6559.25,51.9
6560.85,53.0
6562.45,52.4
6564.05,52.4
6565.65,52.4
6567.25,52.4
6568.85,52.4
6570.45,52.4
6572.05,53.0
6573.65,52.4
6575.25,52.4
6576.85,52.4
6578.45,53.0
6580.05,53.0
6581.65,53.0
6583.25,53.7
6584.85,53.7
6586.45,53.7
6588.05,53.0
6589.65,53.0
6591.25,53.0
6592.85,53.7
6594.45,53.7
6596.05,53.0
6597.65,53.0
6599.25,53.7
6600.85,54.2
6602.45,53.7
6604.05,53.7
6605.65,54.2
6607.25,54.2
6608.85,54.2
6610.45,54.2
6612.05,54.2
6613.65,54.8
6615.25,54.8
6616.85,54.8
6618.45,55.5
6620.05,54.8
6621.65,55.5
6623.25,55.5
6624.85,55.5
6626.45,54.8
6628.05,55.5
6629.65,55.5
6631.25,55.5
6632.85,55.5
6634.45,55.5
6636.05,55.5
6637.65,55.5
6639.25,54.8
6640.85,55.5
6642.45,55.5
6644.05,55.5
6645.65,56.0
6647.25,56.0
6648.85,55.5
6650.45,55.5
6652.05,56.0
6653.65,56.0
6655.25,55.5
6656.85,56.0
6658.45,56.0
6660.05,56.0
6661.65,56.0
6663.25,56.0
6664.85,56.0
6666.45,56.0
6668.05,56.0
6669.65,56.0
6671.25,55.5
6672.85,56.6
6674.45,56.6
6676.05,56.0
6677.65,56.0
6679.25,56.6
6680.85,56.0
6682.45,56.0
6684.05,56.0
6685.65,55.5
6687.25,55.5
6688.85,55.5
6690.45,55.5
6692.05,54.8
6693.65,54.8
6695.25,54.8
6696.85,54.8
6698.45,54.8
6700.05,55.5
6701.65,55.5
6703.25,54.8
6704.85,54.8
6706.45,54.8
6708.05,54.8
6709.65,54.2
6711.25,54.8
6712.85,54.2
6714.45,54.2
6716.05,54.8
6717.65,54.8
6719.25,55.5
6720.85,54.8
6722.45,54.2
6724.05,54.2
6725.65,54.2
6727.25,54.2
6728.85,54.2
6730.45,54.2
6732.05,54.2
6733.65,53.7
6735.25,53.7
6736.85,53.0
6738.45,53.7
6740.05,53.7
6741.65,53.0
6743.25,53.7
6744.85,53.7
6746.45,53.0
6748.05,53.7
6749.65,53.7
6751.25,53.0
6752.85,53.0
6754.45,53.0
6756.05,53.0
6757.65,52.4
6759.25,52.4
6760.85,52.4
6762.45,52.4
6764.05,52.4
6765.65,52.4
6767.25,52.4
6768.85,53.0
6770.45,53.0
6772.05,52.4
6773.65,52.4
6775.25,53.0
6776.85,52.4
6778.45,52.4
6780.05,52.4
6781.65,53.0
6783.25,52.4
6784.85,53.0
6786.45,53.0
6788.05,53.0
6789.65,52.4
6791.25,52.4
6792.85,51.9
6794.45,52.4
6796.05,52.4
6797.65,52.4
6799.25,53.0
6800.85,53.0
6802.45,52.4
6804.05,52.4
6805.65,52.4
6807.25,53.0
6808.85,52.4
6810.45,53.0
6812.05,52.4
6813.65,53.0
6815.25,53.7
6816.85,53.7
6818.45,53.0
6820.05,53.7
6821.65,53.7
6823.25,53.7
6824.85,53.7
6826.45,53.7
6828.05,53.7
6829.65,54.2
6831.25,54.2
6832.85,54.2
6834.45,54.2
6836.05,54.8
6837.65,54.8
6839.25,54.8
6840.85,54.8
6842.45,55.5
6844.05,55.5
6845.65,55.5
6847.25,55.5
6848.85,56.0
6850.45,55.5
6852.05,54.8
6853.65,55.5
6855.25,54.8
6856.85,55.5
6858.45,55.5
6860.05,55.5
6861.65,55.5
6863.25,56.0
6864.85,55.5
6866.45,55.5
6868.05,55.5
6869.65,55.5
6871.25,55.5
6872.85,56.0
6874.45,56.0
6876.05,55.5
6877.65,56.0
6879.25,55.5
6880.85,56.0
6882.45,55.5
6884.05,55.5
6885.65,56.0
6887.25,55.5
6888.85,55.5
6890.45,55.5
6892.05,55.5
6893.65,55.5
6895.25,56.6
6896.85,55.5
6898.45,56.0
6900.05,56.0
6901.65,55.5
6903.25,56.0
6904.85,56.0
6906.45,56.0
6908.05,55.5
6909.65,56.0
6911.25,56.0
6912.85,56.0
6914.45,56.0
6916.05,55.5
6917.65,55.5
6919.25,56.0
6920.85,56.0
6922.45,54.8
6924.05,55.5
6925.65,54.8
6927.25,55.5
6928.85,54.8
6930.45,54.2
6932.05,55.5
6933.65,54.8
6935.25,54.8
6936.85,54.8
6938.45,54.8
6940.05,54.2
6941.65,54.2
6943.25,54.2
6944.85,54.2
6946.45,54.2
6948.05,54.2
6949.65,54.2
6951.25,54.8
6952.85,54.2
6954.45,54.2
6956.05,53.7
6957.65,53.7
6959.25,53.7
6960.85,53.0
6962.45,53.7
6964.05,53.0
6965.65,53.0
6967.25,53.0
6968.85,53.0
6970.45,52.4
6972.05,52.4
6973.65,52.4
6975.25,53.0
6976.85,52.4
6978.45,53.0
6980.05,53.0
6981.65,52.4
6983.25,52.4
6984.85,52.4
6986.45,52.4
6988.05,53.0
6989.65,52.4
6991.25,52.4
6992.85,53.0
6994.45,52.4
6996.05,53.0
6997.65,53.0
6999.25,52.4
7000.85,52.4
7002.45,52.4
7004.05,52.4
7005.65,52.4
7007.25,52.4
7008.85,52.4
7010.45,52.4
7012.05,52.4
7013.65,53.0
7015.25,52.4
7016.85,52.4
7018.45,52.4
7020.05,54.2
7021.65,53.0
7023.25,53.0
7024.85,52.4
7026.45,53.7
7028.05,53.0
7029.65,53.7
7031.25,53.7
7032.85,54.2
7034.45,53.7
7036.05,53.7
7037.65,53.7
7039.25,53.7
7040.85,54.2
7042.45,53.7
7044.05,54.2
7045.65,53.7
7047.25,53.7
7048.85,53.7
7050.45,54.2
7052.05,54.2
7053.65,54.2
7055.25,54.2
7056.85,54.8
7058.45,54.8
7060.05,54.8
7061.65,54.8
7063.25,55.5
7064.85,55.5
7066.45,54.2
7068.05,54.2
7069.65,54.8
7071.25,54.8
7072.85,54.8
7074.45,54.8
7076.05,54.8
7077.65,55.5
7079.25,54.8
7080.85,55.5
7082.45,54.8
7084.05,54.8
7085.65,54.8
7087.25,54.8
7088.85,54.8
7090.45,55.5
7092.05,54.8
7093.65,55.5
7095.25,55.5
7096.85,55.5
7098.45,54.8
7100.05,54.8
7101.65,54.8
7103.25,54.8
7104.85,54.8
7106.45,54.8
7108.05,54.8
7109.65,54.8
7111.25,55.5
7112.85,55.5
7114.45,55.5
7116.05,56.0
7117.65,55.5
7119.25,56.0
7120.85,55.5
7122.45,55.5
7124.05,55.5
7125.65,56.0
7127.25,55.5
7128.85,55.5
7130.45,55.5
7132.05,54.8
7133.65,54.8
7135.25,54.8
7136.85,54.8
7138.45,54.8
7140.05,54.8
7141.65,54.2
7143.25,54.2
7144.85,54.8
7146.45,54.2
7148.05,54.2
7149.65,54.8
7151.25,54.8
7152.85,54.2
7154.45,54.8
7156.05,54.2
7157.65,54.8
7159.25,54.8
7160.85,54.2
7162.45,54.2
7164.05,54.2
7165.65,53.7
7167.25,54.8
7168.85,54.2
7170.45,53.7
7172.05,54.2
7173.65,53.7
7175.25,54.2
7176.85,53.7
7178.45,54.2
7180.05,54.2
7181.65,54.2
7183.25,54.2
7184.85,53.7
7186.45,54.2
7188.05,54.2
7189.65,53.7
7191.25,53.7
7192.85,53.7
7194.45,53.0
7196.05,53.7
7197.65,53.7
7199.25,53.7
7200.85,53.7
7202.45,53.7
7204.05,53.7
7205.65,53.7
7207.25,53.7
7208.85,53.7
7210.45,53.7
7212.05,54.2
7213.65,54.2
7215.25,54.2
7216.85,54.2
7218.45,53.7
7220.05,53.7
7221.65,54.2
7223.25,53.0
7224.85,53.7
7226.45,54.2
7228.05,53.7
7229.65,53.7
7231.25,53.7
7232.85,53.7
7234.45,53.0
7236.05,53.7
7237.65,53.7
7239.25,53.0
7240.85,53.0
7242.45,53.7
7244.05,53.0
7245.65,53.7
7247.25,53.7
7248.85,53.7
7250.45,53.7
7252.05,53.7
7253.65,53.7
7255.25,54.2
7256.85,54.2
7258.45,54.2
7260.05,54.2
7261.65,54.2
7263.25,54.8
7264.85,54.2
7266.45,54.8
7268.05,54.8
7269.65,54.8
7271.25,54.8
7272.85,54.8
7274.45,54.2
7276.05,54.2
7277.65,54.8
7279.25,54.2
7280.85,55.5
7282.45,55.5
7284.05,55.5
7285.65,54.2
7287.25,54.8
7288.85,54.8
7290.45,54.8
7292.05,55.5
7293.65,54.8
7295.25,55.5
7296.85,54.8
7298.45,54.8
7300.05,55.5
7301.65,55.5
7303.25,55.5
7304.85,55.5
7306.45,54.8
7308.05,55.5
7309.65,54.2
7311.25,55.5
7312.85,55.5
7314.45,55.5
7316.05,54.8
7317.65,55.5
7319.25,55.5
7320.85,55.5
7322.45,55.5
7324.05,55.5
7325.65,55.5
7327.25,55.5
7328.85,55.5
7330.45,55.5
7332.05,55.5
7333.65,54.8
7335.25,55.5
7336.85,55.5
7338.45,54.8
7340.05,54.8
7341.65,54.8
7343.25,54.8
7344.85,54.8
7346.45,54.8
7348.05,54.2
7349.65,54.2
7351.25,54.2
7352.85,54.2
7354.45,53.7
7356.05,54.2
7357.65,54.2
7359.25,54.8
7360.85,54.8
7362.45,54.8
7364.05,54.8
7365.65,54.8
7367.25,54.8
7368.85,54.2
7370.45,54.2
7372.05,54.2
7373.65,54.2
7375.25,53.7
7376.85,53.7
7378.45,53.0
7380.05,53.0
7381.65,53.0
7383.25,53.0
7384.85,53.7
7386.45,53.7
7388.05,53.7
7389.65,53.7
7391.25,53.0
7392.85,53.0
7394.45,53.0
7396.05,53.0
7397.65,53.0
7399.25,52.4
7400.85,53.7
7402.45,53.0
7404.05,52.4
7405.65,53.0
7407.25,53.7
7408.85,53.7
7410.45,53.0
7412.05,53.0
7413.65,53.7
7415.25,53.7
7416.85,53.0
7418.45,53.0
7420.05,53.0
7421.65,53.0
7423.25,53.0
7424.85,53.0
7426.45,53.0
7428.05,53.0
7429.65,53.0
7431.25,52.4
7432.85,53.0
7434.45,53.0
7436.05,53.0
7437.65,53.0
7439.25,53.7
7440.85,53.0
7442.45,53.0
7444.05,53.0
7445.65,53.0
7447.25,53.7
7448.85,53.7
7450.45,53.7
7452.05,53.7
7453.65,53.7
7455.25,53.7
7456.85,53.7
7458.45,54.2
7460.05,54.2
7461.65,54.2
7463.25,54.2
7464.85,54.8
7466.45,54.2
7468.05,54.2
7469.65,54.2
7471.25,54.2
7472.85,54.8
7474.45,54.2
7476.05,54.2
7477.65,54.2
7479.25,54.2
7480.85,54.2
7482.45,54.8
7484.05,54.8
7485.65,54.8
7487.25,54.8
7488.85,54.8
7490.45,54.8
7492.05,54.8
7493.65,54.8
7495.25,54.8
7496.85,54.8
7498.45,54.8
7500.05,54.8
7501.65,54.2
7503.25,54.8
7504.85,54.2
7506.45,54.8
7508.05,54.8
7509.65,55.5
7511.25,55.5
7512.85,54.8
7514.45,55.5
7516.05,54.8
7517.65,54.8
7519.25,55.5
7520.85,55.5
7522.45,54.8
7524.05,55.5
7525.65,56.0
7527.25,55.5
7528.85,55.5
7530.45,55.5
7532.05,55.5
7533.65,55.5
7535.25,55.5
7536.85,54.8
7538.45,55.5
7540.05,55.5
7541.65,55.5
7543.25,54.8
7544.85,55.5
7546.45,54.2
7548.05,54.8
7549.65,55.5
7551.25,55.5
7552.85,55.5
7554.45,55.5
7556.05,55.5
7557.65,55.5
7559.25,54.8
7560.85,54.8
